src,dest,weight
pegasus-mpi-cluster,c6306861b56a4e1c,7.0
pegasus-mpi-cluster,c7afa62908102c4c,7.0
pegasus-mpi-cluster,c8c80e940fb22efc,20.0
pegasus-mpi-cluster,cd17043c63b632da,7.0
pegasus-mpi-cluster,cda5a94a6a7f445b,10.0
pegasus-mpi-cluster,cf2ad325fc05a9af,7.0
pegasus-mpi-cluster,cf51dc99bbea9560,11.0
pegasus-mpi-cluster,d060fd26f1b01e1e,7.0
pegasus-mpi-cluster,d11d849e7976a27a,7.0
pegasus-mpi-cluster,d1a8f66fc2c93b24,7.0
pegasus-mpi-cluster,d1fad570c7ebd030,7.0
pegasus-mpi-cluster,d2a4f39c65a2ed92,7.0
pegasus-mpi-cluster,d399a7712309f362,7.0
pegasus-mpi-cluster,d4bec6647bcd57c9,7.0
pegasus-mpi-cluster,d713480120c5c2da,7.0
pegasus-mpi-cluster,d79e2a9e7b83a350,7.0
pegasus-mpi-cluster,daaadcc813a1ccb9,7.0
pegasus-mpi-cluster,db7d3f378484e9b9,7.0
pegasus-mpi-cluster,dce59f39a1f74aba,7.0
pegasus-mpi-cluster,dfe81d8bbc8a161c,5.0
pegasus-mpi-cluster,e3240e0f52bfac2b,7.0
pegasus-mpi-cluster,e52a7b7853a5c36f,7.0
pegasus-mpi-cluster,e5305a022ab0d3ca,7.0
pegasus-mpi-cluster,e5f2792a109c9bdf,7.0
pegasus-mpi-cluster,e89ec7a7010d8f6b,97510.0
pegasus-mpi-cluster,ea3827cc1edd4046,7.0
pegasus-mpi-cluster,eb3ec9fb02a9b500,7.0
pegasus-mpi-cluster,ebc8358ac4b6b2d7,7.0
pegasus-mpi-cluster,ed998ffca8f6be16,7.0
pegasus-mpi-cluster,f1f88ff81e59e375,7.0
pegasus-mpi-cluster,f36928c3fef62e56,7.0
pegasus-mpi-cluster,f6f842c3e8f20227,7.0
pegasus-mpi-cluster,f7f87d28bf117dd1,7.0
pegasus-mpi-cluster,f9c9e2d85b47a0c0,7.0
pegasus-mpi-cluster,fc22f71c233d5b4d,7.0
pegasus-mpi-cluster,fc3ec2ad8dc77816,20.0
pegasus-mpi-cluster,ff107e97a52414d9,7.0
pegasus-mpi-cluster,0c571a2eaa772ba9,97510.0
pegasus-mpi-cluster,dfdacf9a4f8272cc,97510.0
pegasus-mpi-cluster,0bf39d477eefc81f,97510.0
pegasus-mpi-cluster,fc1c80d730b7695b,97510.0
pegasus-mpi-cluster,949b782560a3ecea,97510.0
pegasus-mpi-cluster,fd659a81fc823455,97510.0
pegasus-mpi-cluster,66cdf9569ee375c7,53939.0
pegasus-mpi-cluster,0c0d806d1e2327dd,97510.0
pegasus-mpi-cluster,5c79c0393b3acc34,97510.0
pegasus-mpi-cluster,d56c8d398bc76056,97510.0
pegasus-mpi-cluster,f37e0dca9c8206b5,97510.0
pegasus-mpi-cluster,3a198269ccf4c16e,97510.0
pegasus-mpi-cluster,d9adb47819a6951f,97510.0
pegasus-mpi-cluster,84b6a4dd4c356c1b,97510.0
pegasus-mpi-cluster,8e4c3076bb1486a0,97510.0
pegasus-mpi-cluster,059f4f461ce0cce4,97510.0
pegasus-mpi-cluster,a4578fb2d93f2047,97510.0
pegasus-mpi-cluster,4464f631debfd843,97510.0
pegasus-mpi-cluster,d918da9a61926dbe,97510.0
pegasus-mpi-cluster,07ec7bce796e79b1,97510.0
pegasus-mpi-cluster,ff03f9a1f8288a69,97510.0
pegasus-mpi-cluster,a19fcf39006b0a82,97510.0
pegasus-mpi-cluster,a4cbf74da5277ce2,97510.0
pegasus-mpi-cluster,2723b26aecd62f4f,97510.0
pegasus-mpi-cluster,e72dcb1fcccef89e,97510.0
pegasus-mpi-cluster,0d25787b581699c7,97510.0
pegasus-mpi-cluster,f6b95ca49c62a82f,97510.0
pegasus-mpi-cluster,850f177733956288,97510.0
pegasus-mpi-cluster,c249e87268325262,97510.0
pegasus-mpi-cluster,38f82f5aceaf565d,97510.0
pegasus-mpi-cluster,af739bcd05226946,97510.0
pegasus-mpi-cluster,00df339b9a31d0c3,4972.0
pegasus-mpi-cluster,0117279761734909,9575.0
pegasus-mpi-cluster,05efc4a1df7d2ce7,4949.0
pegasus-mpi-cluster,067987c9da7489d1,4980.0
pegasus-mpi-cluster,07d5c879eeb4c7cc,9572.0
pegasus-mpi-cluster,0da830130ed033fb,9576.0
pegasus-mpi-cluster,111db8acfa93b398,4934.0
pegasus-mpi-cluster,14bc19226b32289b,4479.0
pegasus-mpi-cluster,19ad419013245c09,4265.0
pegasus-mpi-cluster,1ea8e367775961be,4171.0
pegasus-mpi-cluster,218e6b929b6a280a,4942.0
pegasus-mpi-cluster,21bebda66ed66fd0,4474.0
pegasus-mpi-cluster,21f02480744a68d5,4815.0
pegasus-mpi-cluster,266bf3cea08abc44,9588.0
pegasus-mpi-cluster,3a0cd209e8b47a8f,9562.0
pegasus-mpi-cluster,3b5bfd789b3eda41,9585.0
pegasus-mpi-cluster,3c5202aa0b4b7933,4268.0
pegasus-mpi-cluster,414bf739210e4985,4964.0
pegasus-mpi-cluster,487dd5f581555d60,4925.0
pegasus-mpi-cluster,4a52437970e16412,4981.0
pegasus-mpi-cluster,4fd4264786682042,4820.0
pegasus-mpi-cluster,626eb5db352b6b5b,4964.0
pegasus-mpi-cluster,630596971fdb9a8b,4981.0
pegasus-mpi-cluster,631b7e80e553bedd,9595.0
pegasus-mpi-cluster,634e14c2a34df8bd,9567.0
pegasus-mpi-cluster,6d1bb257c0013ba8,4980.0
pegasus-mpi-cluster,73e78c61e1d054b6,4215.0
pegasus-mpi-cluster,741cdb702deb517a,4946.0
pegasus-mpi-cluster,7b5b3d48b302f9af,4215.0
pegasus-mpi-cluster,896564efbb50167f,4942.0
pegasus-mpi-cluster,8f6e828dcfb35d2e,4972.0
pegasus-mpi-cluster,92e92d2d2fa950ad,4952.0
pegasus-mpi-cluster,95f6a814ea495928,4268.0
pegasus-mpi-cluster,ac0d05fc5ab022cb,9557.0
pegasus-mpi-cluster,ae310528b1f36d16,4933.0
pegasus-mpi-cluster,b0c32df7723ddaf9,9569.0
pegasus-mpi-cluster,b8bb1334fa425e85,4172.0
pegasus-mpi-cluster,b9f6da35078d3fb3,9571.0
pegasus-mpi-cluster,bcb840eec626706c,4978.0
pegasus-mpi-cluster,bfa8f67e15cada95,4922.0
pegasus-mpi-cluster,c138e1b785cb9705,4938.0
pegasus-mpi-cluster,c1bcce156686f989,5626.0
pegasus-mpi-cluster,c7d95b39e1fe07ba,9578.0
pegasus-mpi-cluster,cd8b6fdc7a308a09,9582.0
pegasus-mpi-cluster,d3d9cea8beba765e,4963.0
pegasus-mpi-cluster,dcf7f10035435855,9576.0
pegasus-mpi-cluster,dd4e1b1c2a80dc1b,4945.0
pegasus-mpi-cluster,dd7728b5cb54ed77,4973.0
pegasus-mpi-cluster,de2aabac21c21b03,4214.0
pegasus-mpi-cluster,e2ad4b3921549260,9589.0
pegasus-mpi-cluster,e461c2cbbe91fa44,4817.0
pegasus-mpi-cluster,f006a51cb84f447b,4475.0
pegasus-mpi-cluster,f1a4669262507f89,9561.0
pegasus-mpi-cluster,f2188ddae1092d06,9566.0
pegasus-mpi-cluster,f2583758af62ab56,4963.0
pegasus-mpi-cluster,f5ae04ebdba46aee,4934.0
pegasus-mpi-cluster,fe27e1a8fd23dcd9,4171.0
pegasus-mpi-cluster,fe5034815289f543,9557.0
8e2bbf4642ad101f,pegasus-mpi-cluster,25.0
91f6ea50db390a38,pegasus-mpi-cluster,25.0
mFitplane,327cdf8cf67adadf,15773906.0
mFitplane,d2e8a0080bd0e7d1,15568082.0
mFitplane,089a6c75635321d8,15768002.0
mFitplane,d41e20c8c3d38e7b,15541586.0
mFitplane,31274d7efd671863,15837122.0
mFitplane,3e6dee487f83b0cd,4633922.0
mFitplane,32f904f7966fe890,4582082.0
mFitplane,0a05dfe33482f241,4628162.0
mFitplane,80c4dd06d813be41,4576322.0
