,Node,InDegree,OutDegree,BetweennessCentrality,DegreeCentrality,Type
0,48408.0,2,436,123809987.79939143,0.010674855596987644,file
1,p_2681542,5,2,41745.85872048333,0.00017060271502035047,process
2,2101.0,3,36,424549.308252025,0.0009505008408276669,file
3,36450.0,1,19,40460.413597578525,0.0004874363286295727,file
4,52382.0,1,61,15638.709361884432,0.0015110526187516755,file
5,50633.0,1,3,470.1493585978467,9.748726572591455e-05,file
6,55876.0,1,9070,288647.91661173484,0.22107674684994272,file
7,p_1413831,137,0,0.0,0.0033389388511125733,process
8,43669.0,1,8878,280378.2403099995,0.21639735809509883,file
9,33006.0,1,9070,392915.6130524856,0.22107674684994272,file
10,59629.0,1,8877,66442.13116917567,0.21637298627866733,file
11,27564.0,1,2370,37340.43839645522,0.057785576759035846,file
12,57324.0,2,2250,235813.95654516228,0.05488533060368989,file
13,9856.0,2,2398,2440224.144029064,0.05849235943554873,file
14,61938.0,2,2300,1110347.1435903944,0.056103921425263825,file
15,49731.0,1,2280,43245.50310663929,0.05559211328020277,file
16,43675.0,1,2242,57611.56291963518,0.054665984255806585,file
17,20042.0,1,2240,24115.883889147917,0.054617240622943625,file
18,33207.0,1,2263,24103.547547283826,0.055177792400867634,file
19,17166.0,2,2261,248099.37345687405,0.055153420584436154,file
20,9958.0,1,2268,686591.533025223,0.05529965148302503,file
21,39535.0,1,2279,471416.45655418903,0.055567741463771296,file
22,45097.0,1,2293,85484.37172179903,0.05590894689381199,file
23,13072.0,1,2269,25077.49588186326,0.05532402329945651,file
24,798.0,1,2269,459554.58934433863,0.05532402329945651,file
25,46799.0,1,2266,46815.679338060145,0.05525090785016207,file
26,38616.0,1,2278,19055.280771670285,0.055543369647339816,file
27,3522.0,2,2268,136701.70125992826,0.05532402329945651,file
28,5772.0,1,2328,109567.09643271568,0.05676196046891375,file
29,52999.0,1,2239,30856.7133033195,0.054592868806512145,file
30,56310.0,2,2245,618777.707318709,0.0547634715215325,file
31,39952.0,1,2329,478477.51081021316,0.05678633228534522,file
32,46986.0,1,2244,23361.28721885806,0.05471472788866954,file
33,64903.0,2,2364,923044.69529705,0.05766371767687846,file
34,62828.0,1,2240,195626.80670455997,0.054617240622943625,file
35,2374.0,2,2334,102699.0544477122,0.056932563183934096,file
36,21709.0,1,2242,750313.0927461418,0.054665984255806585,file
37,12002.0,2,2244,919564.0684093087,0.05473909970510102,file
38,52033.0,2,2436,721925.68844946,0.05941848845994492,file
39,45170.0,2,2251,641755.2848198988,0.05490970242012137,file
40,57281.0,1,2260,89526.02609499627,0.0551046769515732,file
41,45400.0,1,2241,350207.2412476418,0.054641612439375105,file
42,18332.0,1,2243,203287.21694731072,0.054690356072238065,file
43,33377.0,1,2436,310465.1544389638,0.05939411664351344,file
44,53781.0,2,2244,118644.09107342323,0.05473909970510102,file
45,60121.0,1,2262,1893664.0336671933,0.055153420584436154,file
46,9223.0,1,2241,92074.77011346842,0.054641612439375105,file
47,25575.0,1,2240,38935.71454152725,0.054617240622943625,file
48,51536.0,1,2240,468177.22758936515,0.054617240622943625,file
49,51089.0,1,2240,70716.27191767299,0.054617240622943625,file
50,5177.0,1,2295,496916.44424338813,0.05595769052667495,file
51,2183.0,1,2298,75260.1020896366,0.056030805975969385,file
52,33344.0,1,2266,11509.752339837458,0.05525090785016207,file
53,15666.0,1,2316,88729.81573903609,0.056469498671736,file
54,50292.0,1,2240,29707.73606916429,0.054617240622943625,file
55,60251.0,1,2239,82301.80755878589,0.054592868806512145,file
56,51331.0,1,2247,47158.84252423807,0.05478784333796398,file
57,24757.0,1,2289,73220.63202331025,0.05581145962808608,file
58,59782.0,1,2249,43498.67543655846,0.05483658697082693,file
59,38914.0,1,2256,360060.92509335297,0.05500718968584729,file
60,64187.0,1,2251,83331.08619265532,0.05488533060368989,file
61,43283.0,1,2239,421468.3701782088,0.054592868806512145,file
62,30238.0,2,2241,2155361.6739658057,0.054665984255806585,file
63,43429.0,1,2373,48843.27781956607,0.05785869220833029,file
64,29968.0,2,2302,75249.49456446296,0.05615266505812678,file
65,10727.0,2,2242,915770.7564739764,0.054690356072238065,file
66,15972.0,1,2240,46424.93886808175,0.054617240622943625,file
67,26023.0,1,2259,137885.91446440137,0.05508030513514172,file
68,53313.0,2,2274,204623.35354790953,0.055470254198045375,file
69,36614.0,1,2255,83457.43698709151,0.054982817869415807,file
70,45727.0,1,2241,54834.243257192466,0.054641612439375105,file
71,14907.0,1,2290,2030690.462558447,0.05583583144451756,file
72,23381.0,1,2240,35359.295678516864,0.054617240622943625,file
73,57165.0,1,2282,192990.3908710839,0.05564085691306573,file
74,34207.0,1,2291,45761.975956893366,0.05586020326094904,file
75,57119.0,1,2251,92627.46410951577,0.05488533060368989,file
76,37607.0,1,2249,135904.2875167807,0.05483658697082693,file
77,62189.0,1,2239,1974918.7264373333,0.054592868806512145,file
78,27136.0,1,151,14001.16705486523,0.003704516097584753,file
79,9046.0,1,90,3092.3712853866737,0.002217835295264556,file
80,59320.0,1,175,13185.473319121604,0.00428943969194024,file
81,16481.0,1,190,10007.747423418868,0.0046550169384124195,file
82,58428.0,1,79,381.74727787678853,0.0019497453145182909,file
83,39993.0,1,177,197569.44325331846,0.004338183324803197,file
84,41501.0,1,78,26644.546582202423,0.0019253734980868124,file
85,3693.0,1,79,274937.6110508995,0.0019497453145182909,file
86,11162.0,1,147,1356.0112385458724,0.0036070288318588383,file
87,21558.0,1,195,2206.6374302518425,0.0047768760205698126,file
88,57826.0,1,197,16493.462902766027,0.00482561965343277,file
89,28430.0,1,109,13542.099793426303,0.00268089980746265,file
90,30592.0,1,138,14722.365320126415,0.0033876824839755306,file
91,29875.0,1,2309,63305.64215396493,0.05629889595671565,file
92,60086.0,1,170,4118.285267529487,0.004167580609782847,file
93,27522.0,1,142,15817.761268703574,0.0034851697497014452,file
94,61351.0,1,170,99002.72672424122,0.004167580609782847,file
95,36218.0,2,157,440608.2988024829,0.0038751188126051033,file
96,10348.0,1,233,309492.65292093,0.005703005044966001,file
97,50110.0,1,59,20619.409193035142,0.0014623089858887182,file
98,11846.0,1,323,495926.037645158,0.007896468523799079,file
99,21807.0,1,258,7245.331101906478,0.006312300455752967,file
100,26806.0,1,203,100990.33331896485,0.004971850552021642,file
101,38528.0,1,81,554.578839711084,0.001998488947381248,file
102,57956.0,1,53,107349.8820016553,0.0013160780872998464,file
103,53895.0,1,62,37589.387961242704,0.0015354244351831541,file
104,23588.0,1,163,15436.320331760317,0.003996977894762496,file
105,44646.0,1,4620,127997.36750486195,0.11262216372986278,file
106,6938.0,1,112,20863.777123395335,0.002754015256757086,file
107,31552.0,1,110,60187.31858314511,0.0027052716238941286,file
108,11894.0,1,56,44375.662307567596,0.0013891935365942824,file
109,49117.0,1,289,14991.649453878026,0.007067826765128805,file
110,28716.0,1,132,30231.15599089859,0.0032414515853866586,file
111,43952.0,1,60,13884.103713080507,0.0014866808023201968,file
112,11578.0,1,119,13713.200617539322,0.0029246179717774363,file
113,35492.0,1,49,22158.608699136163,0.0012185908215739318,file
114,48321.0,1,150,899.5993241107286,0.003680144281153274,file
115,51231.0,1,210,115587.73654692576,0.005142453267041993,file
116,11064.0,1,106,20667.272455093404,0.002607784358168214,file
117,16449.0,1,160,15096.243451845692,0.00392386244546806,file
118,6338.0,1,25,13197.572689186567,0.0006336672272184446,file
119,48058.0,1,82,13868.389600389588,0.002022860763812727,file
120,21278.0,2,182,386713.077607269,0.0044844142233920695,file
121,8684.0,2,265,1592594.9522367085,0.006507274987204796,file
122,30697.0,1,75,14983.426035698469,0.0018522580487923765,file
123,50762.0,1,23,13038.695060823598,0.0005849235943554873,file
124,736.0,1,124,117644.6571692057,0.00304647705393483,file
125,44218.0,2,28,427936.4594822244,0.0007311544929443591,file
126,49341.0,2,109,70848.87475809574,0.0027052716238941286,file
127,59762.0,1,123,124841.25687913744,0.003022105237503351,file
128,117.0,1,168,20792.883263221738,0.0041188369769198895,file
129,342.0,1,179,38368.50260194215,0.004386926957666155,file
130,44135.0,1,112,2055.1931926717994,0.002754015256757086,file
131,35609.0,1,151,15182.733658713541,0.003704516097584753,file
132,3037.0,2,64,135123.1597627616,0.00160853988447759,file
133,20421.0,2,90,30006.72682282911,0.0022422071116960348,file
134,37976.0,1,189,35433.875714046466,0.004630645121980941,file
135,48351.0,1,24,25414.891703591275,0.0006092954107869659,file
136,58649.0,1,12,13055.582867936364,0.0003168336136092223,file
137,50369.0,1,249,328433.9050256175,0.00609295410786966,file
138,45425.0,1,156,29656.075040284748,0.003826375179742146,file
139,13806.0,1,8878,77237.91434710876,0.21639735809509883,file
140,18166.0,1,7,13840.15944596223,0.0001949745314518291,file
141,60630.0,1,119,26443.071295712078,0.0029246179717774363,file
142,27878.0,1,5,12922.064828366108,0.00014623089858887184,file
143,56866.0,1,102,19094.43482337101,0.0025102970924423,file
144,24319.0,2,3,36257.127223459895,0.00012185908215739318,file
145,p_2675503,1,0,0.0,2.4371816431478637e-05,process
146,56048.0,1,7673,176006850.81170487,0.18702931929516706,file
147,p_1411572,7,2,39008.18026990473,0.00021934634788330773,process
148,57945.0,1,22,156937.94654265203,0.0005605517779240087,file
149,40491.0,1,23,24241.20410978163,0.0005849235943554873,file
150,40009.0,2,87,1732970.5030583374,0.0021690916624015986,file
151,6688.0,1,32,21287.835498454395,0.000804269942238795,file
152,53988.0,1,3,12867.927973953456,9.748726572591455e-05,file
153,7665.0,1,27,470.2522959512639,0.0006824108600814019,file
154,59048.0,1,23,72199.23534347404,0.0005849235943554873,file
155,p_2973037,1,0,0.0,2.4371816431478637e-05,process
156,12606.0,1,2,12850.0,7.311544929443592e-05,file
157,p_1783862,1,0,0.0,2.4371816431478637e-05,process
158,p_1780104,7,2,65193.14225502874,0.00021934634788330773,process
159,58312.0,1,60,20598.07722312609,0.0014866808023201968,file
160,56892.0,1,17,20501.715382946106,0.00043869269576661546,file
161,55787.0,1,10,32211.25252864545,0.000268089980746265,file
162,21205.0,1,24,32373.25751680568,0.0006092954107869659,file
163,36065.0,1,98,26658.758229813167,0.002412809826716385,file
164,3683.0,1,13,12945.384025215542,0.00034120543004070094,file
165,p_2975412,7,2,51473.16074276161,0.00021934634788330773,process
166,26267.0,2,52,168877.42294846152,0.0013160780872998464,file
167,63318.0,1,18,26322.030221476485,0.0004630645121980941,file
168,62522.0,1,10,12924.751411418401,0.000268089980746265,file
169,51500.0,1,3,12861.409331343182,9.748726572591455e-05,file
170,56604.0,2,7,15822.67357717314,0.00021934634788330773,file
171,p_2978553,1,0,0.0,2.4371816431478637e-05,process
172,p_2976968,162,0,0.0,0.0039482342618995395,process
173,29415.0,1,2205,62415.12032789932,0.053764227047841874,file
174,50131.0,1,2252,153786.58234910807,0.05490970242012137,file
175,22972.0,1,2204,294086.2427623507,0.053739855231410394,file
176,37118.0,1,2205,336251.0151255624,0.053764227047841874,file
177,45237.0,1,2234,70109.0158139423,0.05447100972435476,file
178,57438.0,1,2222,41312.20809474431,0.05417854792717701,file
179,62104.0,1,2207,41890.78449974064,0.053812970680704834,file
180,4495.0,1,2238,27533.035442144825,0.05456849699008067,file
181,21769.0,1,2221,23060.125289746178,0.05415417611074553,file
182,54789.0,1,2204,93413.83416325264,0.053739855231410394,file
183,52806.0,1,2223,217416.4402345104,0.05420291974360849,file
184,30978.0,1,2283,36960.85024315605,0.05566522872949721,file
185,3193.0,1,4471,2678488.080267972,0.10899076308157246,file
186,769.0,1,2203,30210.872313698237,0.053715483414978914,file
187,62773.0,1,2223,33420.56992770224,0.05420291974360849,file
188,48221.0,1,2219,41214.80692077961,0.054105432477882576,file
189,32519.0,1,2354,41700.92090089064,0.05739562769613219,file
190,37675.0,1,4386,233225.5772066573,0.10691915868489678,file
191,10972.0,1,2260,4682362.413645269,0.0551046769515732,file
192,52659.0,1,2203,49672.104853774144,0.053715483414978914,file
193,38411.0,1,2202,306126.8942645559,0.05369111159854744,file
194,42477.0,1,2204,284154.65190490114,0.053739855231410394,file
195,32212.0,1,2236,39378.487503757184,0.05451975335721771,file
196,22415.0,1,2394,269111.60501521564,0.058370500353391336,file
197,24194.0,1,2291,629894.251334145,0.05586020326094904,file
198,17800.0,2,2238,1655486.6054841299,0.054592868806512145,file
199,33623.0,1,2202,24348.102634484632,0.05369111159854744,file
200,64348.0,1,2204,36695.686033923965,0.053739855231410394,file
201,39549.0,1,2299,16349.964194373799,0.056055177792400865,file
202,28907.0,1,2229,152391.6660681832,0.054349150642197364,file
203,18566.0,1,2229,308100.080133668,0.054349150642197364,file
204,3719.0,1,2252,17312.85939069322,0.05490970242012137,file
205,30229.0,1,2203,50157.39709928047,0.053715483414978914,file
206,583.0,1,2333,174569.09794951978,0.05688381955107114,file
207,15957.0,1,2202,36256.42089898019,0.05369111159854744,file
208,36298.0,1,2205,46394.8192679031,0.053764227047841874,file
209,12028.0,1,2203,55833.758724124076,0.053715483414978914,file
210,8062.0,1,2286,28898.658749695373,0.05573834417879164,file
211,16320.0,2,2222,608168.1324208346,0.05420291974360849,file
212,31584.0,1,2215,207444.93871833212,0.05400794521215666,file
213,32337.0,1,2286,29391.405760982983,0.05573834417879164,file
214,8302.0,1,2220,682389.9969764646,0.054129804294314056,file
215,28893.0,1,2210,25165.228385488652,0.05388608612999927,file
216,24544.0,1,2228,46232.57722969078,0.05432477882576588,file
217,60728.0,1,2252,47979.15497530599,0.05490970242012137,file
218,8092.0,1,2204,52698.618940672386,0.053739855231410394,file
219,49917.0,1,2207,35521.63347445124,0.053812970680704834,file
220,24636.0,1,2202,16716.055675314983,0.05369111159854744,file
221,54524.0,1,2305,37423.851074710554,0.05620140869098974,file
222,6006.0,1,2347,525403.5461592671,0.05722502498111184,file
223,10222.0,1,2284,49396.64421701481,0.05568960054592868,file
224,5222.0,1,2207,14605.58073050656,0.053812970680704834,file
225,32693.0,2,2228,153005.91900962126,0.054349150642197364,file
226,14822.0,1,2231,167022.12197476238,0.05439789427506032,file
227,56340.0,2,2232,192932.1842901848,0.05444663790792328,file
228,37097.0,1,2445,42896.76822758586,0.05961346299139675,file
229,10447.0,1,2220,150726.0851908604,0.054129804294314056,file
230,14587.0,1,2225,300467.2182968668,0.05425166337647145,file
231,41005.0,1,2319,64690.32298435945,0.05654261412103044,file
232,15789.0,1,2205,46978.234114885614,0.053764227047841874,file
233,23087.0,1,2269,73780.95476995654,0.05532402329945651,file
234,5154.0,1,2203,36173.650783707875,0.053715483414978914,file
235,39810.0,1,2217,1061384.1011995887,0.054056688845019615,file
236,32035.0,2,2246,1994963.0493735496,0.05478784333796398,file
237,53184.0,1,2215,1629680.9301092483,0.05400794521215666,file
238,41536.0,1,2427,68558.01681355885,0.05917477029563013,file
239,24853.0,1,2205,82128.93155161581,0.053764227047841874,file
240,25373.0,1,2255,602793.1043590206,0.054982817869415807,file
241,42308.0,2,2223,157181.95610091375,0.05422729156003997,file
242,10114.0,1,2278,1622842.0646880702,0.055543369647339816,file
243,35843.0,1,2283,97227.86971491421,0.05566522872949721,file
244,48921.0,1,2237,1670682.0818293227,0.05454412517364919,file
245,26540.0,1,2220,17121.849467199947,0.054129804294314056,file
246,31648.0,1,2202,39368.4218080974,0.05369111159854744,file
247,12105.0,1,269,1713.4957557832122,0.006580390436499232,file
248,60209.0,2,167,1264883.907454275,0.0041188369769198895,file
249,59303.0,1,127,16149.02714149185,0.0031195925032292656,file
250,9135.0,1,254,1846046.058097156,0.006214813190027053,file
251,51178.0,1,126,2026.217833148049,0.003095220686797787,file
252,16487.0,2,170,65563.91370993147,0.004191952426214326,file
253,32933.0,1,148,1143.707655209511,0.003631400648290317,file
254,37508.0,1,106,26782.910236383468,0.002607784358168214,file
255,54486.0,1,171,288067.32952443964,0.004191952426214326,file
256,61453.0,2,221,97741.6706335291,0.0054349150642197365,file
257,39118.0,1,109,14431.292623744339,0.00268089980746265,file
258,58232.0,1,108,59439.5321303966,0.0026565279910311713,file
259,7370.0,1,85,13677.775187284455,0.002095976213107163,file
260,37197.0,1,144,13897.929152485855,0.0035339133825644025,file
261,56807.0,1,102,13808.371909383823,0.0025102970924423,file
262,28358.0,1,62,168892.46186448773,0.0015354244351831541,file
263,50025.0,1,67,674.4463011992594,0.0016572835173405474,file
264,52557.0,1,109,21754.65416663294,0.00268089980746265,file
265,16691.0,1,54,99451.58695568229,0.001340449903731325,file
266,46847.0,1,50,204207.0785739219,0.0012429626380054105,file
267,30173.0,1,53,13519.160801539163,0.0013160780872998464,file
268,62722.0,1,128,1021.7726928421923,0.003143964319660744,file
269,4325.0,1,64,84335.43914966653,0.0015841680680461114,file
270,32857.0,1,135,252283.4331601349,0.003314567034681095,file
271,31688.0,1,302,318877.30546504445,0.007384660378738027,file
272,10422.0,1,107,14886.121274700035,0.002632156174599693,file
273,51690.0,1,124,20741.674608890073,0.00304647705393483,file
274,52081.0,2,48,14780.374688066373,0.0012185908215739318,file
275,10124.0,2,75,128573.58142251307,0.0018766298652238551,file
276,11657.0,1,149,1614.9476659257348,0.0036557724647217956,file
277,52577.0,1,168,17586.773170106593,0.0041188369769198895,file
278,1817.0,1,117,954.8791750694377,0.002875874338914479,file
279,64417.0,2,71,110728.05743951767,0.0017791425994979405,file
280,60802.0,1,140,9418.81636563715,0.003436426116838488,file
281,39658.0,1,55,598.7224334613577,0.0013648217201628037,file
282,33381.0,1,145,25535.918258630456,0.003558285198995881,file
283,20387.0,1,64,83788.47093611964,0.0015841680680461114,file
284,31015.0,1,99,927.8230836656799,0.0024371816431478636,file
285,55997.0,1,77,19689.51342815886,0.0019010016816553338,file
286,42099.0,1,147,974.4272862582582,0.0036070288318588383,file
287,1111.0,1,82,16043.95695420997,0.002022860763812727,file
288,36406.0,1,148,15738.234203912098,0.003631400648290317,file
289,41200.0,1,131,1070.3694245493118,0.00321707976895518,file
290,11606.0,1,81,5455.48009929207,0.001998488947381248,file
291,8323.0,1,169,92233.09270813136,0.004143208793351369,file
292,18444.0,1,51,13933.994158198408,0.0012673344544368891,file
293,20430.0,1,146,17074.255899935037,0.00358265701542736,file
294,56064.0,1,123,14230.451305796578,0.003022105237503351,file
295,29644.0,1,230,16631.163242517527,0.005629889595671565,file
296,38464.0,1,40,273768.42522461497,0.000999244473690624,file
297,8842.0,1,91,14847.31598394784,0.0022422071116960348,file
298,39212.0,2,168,611182.1778621023,0.004143208793351369,file
299,44008.0,1,96,173355.35015961612,0.002364066193853428,file
300,19899.0,2,142,124843.25490876245,0.0035095415661329237,file
301,58050.0,1,48,20582.109079529717,0.0011942190051424531,file
302,12526.0,1,11,12979.995283328424,0.0002924617971777437,file
303,12662.0,1,101,272330.9618904189,0.002485925276010821,file
304,2365.0,1,207,2524.4505195505885,0.0050693378177475565,file
305,11204.0,1,62,195181.1730511535,0.0015354244351831541,file
306,55441.0,1,126,2097.131639698376,0.003095220686797787,file
307,50243.0,1,38,33367.17550059213,0.0009505008408276669,file
308,61780.0,2,30,681278.2367283682,0.0007798981258073164,file
309,35982.0,2,141,597480.6503963894,0.0034851697497014452,file
310,8660.0,1,47,13801.066231964993,0.0011698471887109747,file
311,3040.0,2,102,484373.27589668374,0.0025346689088737782,file
312,36962.0,2,89,180358.26210624885,0.002217835295264556,file
313,33219.0,1,109,61728.82932935745,0.00268089980746265,file
314,46200.0,1,12,13156.84323406104,0.0003168336136092223,file
315,34057.0,1,110,5096.449314522889,0.0027052716238941286,file
316,62372.0,1,71,1175.9469707230742,0.0017547707830664618,file
317,19921.0,1,75,95866.68865229157,0.0018522580487923765,file
318,3050.0,1,84,1102.1794413283678,0.0020716043966756844,file
319,64780.0,1,139,20737.82171999197,0.003412054300407009,file
320,17588.0,1,116,284484.6899562727,0.0028515025224830006,file
321,36514.0,1,176,20774.435565566568,0.004313811508371719,file
322,16092.0,1,292,443878.1033973057,0.00714094221442324,file
323,53638.0,2,224,501970.30230422586,0.005508030513514172,file
324,64226.0,1,13,86913.99557701549,0.00034120543004070094,file
325,65528.0,1,20,13520.439910997398,0.0005118081450610514,file
326,55865.0,1,142,16250.919488680647,0.0034851697497014452,file
327,15056.0,2,39,132393.51375087522,0.000999244473690624,file
328,p_2676904,3,2,25769.593335197158,0.00012185908215739318,process
329,15674.0,1,60,20596.942054533356,0.0014866808023201968,file
330,22871.0,1,11,20509.651280663806,0.0002924617971777437,file
331,p_1407309,7,2,39925.109215656616,0.00021934634788330773,process
332,9209.0,1,15,84547.84144702011,0.0003899490629036582,file
333,8686.0,1,52,85076.03657853066,0.0012917062708683678,file
334,445.0,1,70,20696.080551576284,0.0017303989666349832,file
335,59187.0,1,14,20573.383945051068,0.00036557724647217954,file
336,59378.0,1,30,13105.543361393904,0.0007555263093758377,file
337,64643.0,1,104,1236.5658542627118,0.002559040725305257,file
338,p_2676356,7,2,39363.815620318535,0.00021934634788330773,process
339,14153.0,1,38,20521.467957237986,0.0009505008408276669,file
340,38434.0,1,89,20640.489175299823,0.0021934634788330775,file
341,20251.0,1,18,20596.17494906747,0.0004630645121980941,file
342,15278.0,1,19,20598.43407086437,0.0004874363286295727,file
343,28728.0,1,81,14115.686564454387,0.001998488947381248,file
344,4908.0,2,38,16330.237764689846,0.0009748726572591454,file
345,p_1414232,5,2,58133.008809073646,0.00017060271502035047,process
346,19601.0,2,98,227799.69567030715,0.0024371816431478636,file
347,2759.0,1,66,20969.507775124825,0.0016329117009090688,file
348,65266.0,2,111,39825.194280380645,0.002754015256757086,file
349,39904.0,2,4,16873.497970583183,0.00014623089858887184,file
350,p_1412816,150,0,0.0,0.0036557724647217956,process
351,26272.0,1,137,3624.047134496645,0.003363310667544052,file
352,41891.0,1,131,83778.94248423069,0.00321707976895518,file
353,49317.0,1,166,3636.083889410207,0.004070093344056933,file
354,34563.0,1,132,101161.17019371774,0.0032414515853866586,file
355,6589.0,2,130,163126.13837641643,0.00321707976895518,file
356,61891.0,1,110,21004.44929184827,0.0027052716238941286,file
357,30568.0,1,81,104616.98311330457,0.001998488947381248,file
358,5613.0,1,159,13842.802889730661,0.0038994906290365818,file
359,37453.0,1,152,28627.914914290894,0.0037288879140162314,file
360,59069.0,1,101,791.3414119664919,0.002485925276010821,file
361,60725.0,2,93,164448.9403782832,0.0023153225609904705,file
362,38438.0,1,108,20594.39084241753,0.0026565279910311713,file
363,48631.0,1,72,153216.86274307925,0.0017791425994979405,file
364,9230.0,1,71,1444.9133294120863,0.0017547707830664618,file
365,3453.0,1,106,512293.6746534284,0.002607784358168214,file
366,26742.0,1,80,1429.157420257327,0.0019741171309497698,file
367,61367.0,1,73,799.7043539190252,0.0018035144159294191,file
368,30828.0,2,81,287843.1049109169,0.002022860763812727,file
369,13292.0,1,92,744.5354887140785,0.002266578928127513,file
370,4364.0,1,162,14004.963338072825,0.003972606078331018,file
371,12596.0,2,127,34316.720988955334,0.003143964319660744,file
372,45487.0,1,61,21187.93742364006,0.0015110526187516755,file
373,30345.0,1,39,540.1052178531006,0.0009748726572591454,file
374,35180.0,1,51,4034.8630573847863,0.0012673344544368891,file
375,43627.0,1,116,14078.880219893033,0.0028515025224830006,file
376,7321.0,2,63,767372.9730495828,0.0015841680680461114,file
377,25588.0,1,101,21260.773157917894,0.002485925276010821,file
378,42254.0,1,82,10830.68035035284,0.002022860763812727,file
379,22014.0,1,142,1431.2045793072416,0.0034851697497014452,file
380,14188.0,1,46,13417.292103879727,0.001145475372279496,file
381,44644.0,1,53,100470.02498101068,0.0013160780872998464,file
382,45103.0,1,67,20599.55987675676,0.0016572835173405474,file
383,22476.0,1,58,145070.54164997718,0.0014379371694572395,file
384,28120.0,1,117,13621.748554059946,0.002875874338914479,file
385,62423.0,1,78,5336.598876562613,0.0019253734980868124,file
386,59592.0,1,78,1074.54479137596,0.0019253734980868124,file
387,19743.0,1,101,2520.679962355165,0.002485925276010821,file
388,30642.0,1,91,14672.102568572534,0.0022422071116960348,file
389,9692.0,1,52,49340.25525366209,0.0012917062708683678,file
390,16741.0,1,124,14666.602599477921,0.00304647705393483,file
391,14642.0,1,51,14981.504468737014,0.0012673344544368891,file
392,45702.0,1,351,70929.54293521798,0.00857887938388048,file
393,40482.0,1,72,20689.940451647708,0.0017791425994979405,file
394,35496.0,2,36,34865.00101786686,0.0009261290243961882,file
395,10912.0,1,70,667079.0973627688,0.0017303989666349832,file
396,3618.0,1,101,24179.326489893865,0.002485925276010821,file
397,454.0,1,237,184170.32617021358,0.005800492310691916,file
398,43571.0,1,59,13835.610432472819,0.0014623089858887182,file
399,30995.0,2,31,165803.06214611884,0.000804269942238795,file
400,30412.0,1,21,134.49121633159893,0.00053617996149253,file
401,11986.0,2,99,193493.8143457635,0.0024615534595793425,file
402,38273.0,2,88,426986.75189178664,0.0021934634788330775,file
403,54641.0,1,210,6499.441552876855,0.005142453267041993,file
404,38403.0,1,64,12508.875388707018,0.0015841680680461114,file
405,35500.0,1,138,213750.15734293358,0.0033876824839755306,file
406,3821.0,1,61,14043.118392117496,0.0015110526187516755,file
407,33091.0,1,24,13376.046609003248,0.0006092954107869659,file
408,24732.0,1,10,174.8186030038449,0.000268089980746265,file
409,35004.0,1,124,128809.20727895423,0.00304647705393483,file
410,16153.0,2,84,244028.06935505327,0.002095976213107163,file
411,11722.0,1,42,13157.360380692842,0.0010479881065535814,file
412,40538.0,1,37,2789.8919978339914,0.0009261290243961882,file
413,4430.0,1,41,57352.48989038152,0.0010236162901221028,file
414,57229.0,1,38,2714.156754654487,0.0009505008408276669,file
415,30538.0,1,18,433.59817804742625,0.0004630645121980941,file
416,34438.0,1,89,13431.947726422117,0.0021934634788330775,file
417,28905.0,1,29,186980.33084704747,0.0007311544929443591,file
418,63432.0,1,10,5930.214422955204,0.000268089980746265,file
419,27796.0,1,68,105283.93412036786,0.001681655333772026,file
420,45834.0,1,58,122652.86205324101,0.0014379371694572395,file
421,2169.0,1,71,13545.683868350956,0.0017547707830664618,file
422,54825.0,1,53,19551.151440639806,0.0013160780872998464,file
423,59494.0,1,8,12881.915872759171,0.00021934634788330773,file
424,323.0,1,28,162812.50441327598,0.0007067826765128805,file
425,20020.0,2,90,40037.10470258501,0.0022422071116960348,file
426,24711.0,1,148,2716.7051362622947,0.003631400648290317,file
427,50271.0,2,65,103909.123201611,0.0016329117009090688,file
428,6852.0,1,49,14074.78771492446,0.0012185908215739318,file
429,p_1410555,7,2,25992.708692634253,0.00021934634788330773,process
430,9657.0,1,26,32910.83468103303,0.0006580390436499232,file
431,44935.0,1,52,11237.780418024266,0.0012917062708683678,file
432,46174.0,1,125,33557.950449627664,0.0030708488703663083,file
433,17882.0,1,31,20516.211208987595,0.0007798981258073164,file
434,58294.0,2,20,13552.316681766864,0.00053617996149253,file
435,49224.0,1,5,51.80630413178091,0.00014623089858887184,file
436,63223.0,1,3,25700.0,9.748726572591455e-05,file
437,p_2975893,1,0,0.0,2.4371816431478637e-05,process
438,10697.0,1,194,285024.16714100784,0.004752504204138334,file
439,p_2973194,1,0,0.0,2.4371816431478637e-05,process
440,p_1781123,7,2,268671.9555851187,0.00021934634788330773,process
441,25632.0,1,11,20555.717491039402,0.0002924617971777437,file
442,58300.0,1,12,20558.384826794827,0.0003168336136092223,file
443,63716.0,1,96,20648.639393870126,0.002364066193853428,file
444,62978.0,1,20,20522.059869365265,0.0005118081450610514,file
445,4136.0,1,3,292685.60670699744,9.748726572591455e-05,file
446,40448.0,2,49,251226.73050774043,0.0012429626380054105,file
447,p_1409612,1,0,0.0,2.4371816431478637e-05,process
448,p_2976645,156,0,0.0,0.0038020033633106676,process
449,34378.0,1,148,140173.19274377846,0.003631400648290317,file
450,11858.0,1,90,896.1630072985818,0.002217835295264556,file
451,60773.0,1,94,1805.113771945451,0.0023153225609904705,file
452,7916.0,1,113,1299.6070457033215,0.002778387073188565,file
453,7388.0,1,143,1803.0432790919206,0.0035095415661329237,file
